,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24
6815,128,128,25,25,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6816,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6817,633,633,626,626,0,0,5,3,0,36,0,0,0,0,2,0,0,0,0,0,0
6818,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6820,18,18,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6821,42,42,11,11,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6822,38,38,11,11,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
6823,307,307,51,51,4,4,3,7,0,10,0,0,0,0,2,0,0,0,0,0,0
6824,519,519,49,49,2,2,2,27,0,0,1,0,0,0,0,0,0,0,0,0,0
6825,31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6826,30,30,27,27,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
6827,30,30,27,27,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
6828,73,73,21,21,2,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6829,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6831,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6832,53,53,47,47,0,0,3,2,0,11,0,0,0,0,2,0,0,0,10,0,0
6833,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6834,28,28,16,16,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6835,35,35,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6836,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6837,28,28,11,11,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0
6838,22,22,10,10,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6839,44,44,40,40,0,0,2,2,0,7,0,0,0,0,1,1,0,0,0,0,0
6840,33,33,21,21,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0
6841,25,25,19,19,0,0,2,2,0,10,0,0,0,0,2,0,0,0,0,0,0
6842,28,28,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6843,41,41,9,9,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0
6844,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6845,50,50,21,21,2,2,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0
6846,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6847,54,54,28,28,2,2,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0
6848,171,171,57,57,2,2,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
6849,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6850,267,267,111,111,8,8,6,6,0,3,3,3,3,0,4,0,0,0,0,0,0
6851,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6852,993,993,48,48,1,1,1,29,0,0,0,0,0,0,1,0,0,0,0,0,0
6853,53,53,41,41,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6854,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6855,21,21,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6856,141,141,42,42,2,2,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0
6857,157,157,109,109,2,2,2,3,0,6,0,0,0,0,1,0,0,0,0,0,0
6858,54,54,25,25,2,2,2,4,0,16,0,0,0,0,0,0,0,0,0,0,0
6859,76,76,22,22,2,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6860,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6861,24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6862,62,62,16,16,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6864,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6865,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6866,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6867,29,29,10,10,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6868,79,79,69,69,0,0,3,6,0,13,0,0,0,0,2,0,0,0,9,0,0
6869,47,47,13,13,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
6870,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6871,270,270,258,258,0,0,4,7,0,67,0,0,0,0,3,0,0,0,11,0,0
6872,23,23,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6873,23,23,8,8,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6874,229,229,16,16,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
6875,23,23,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6876,22,22,5,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,389,389,31,31,2,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6878,9,9,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6879,86,86,25,25,2,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
6880,63,63,26,26,2,2,2,21,0,2,0,0,0,0,0,0,0,0,0,0,0
6881,27,27,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6882,35,35,23,23,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6883,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6884,65,65,18,18,2,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6885,321,321,39,39,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
6886,29,29,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6887,63,63,13,13,3,3,3,1,0,0,2,3,1,0,2,0,0,0,0,0,0
6888,64,64,55,55,0,0,3,5,0,13,0,0,0,0,2,0,0,0,8,0,0
6889,31,31,28,28,0,0,2,1,0,7,0,0,0,0,1,0,0,0,0,0,0
6890,21,21,8,8,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
6891,131,131,128,128,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0
6892,146,146,49,49,1,1,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0
6893,53,53,48,48,0,0,3,1,0,12,0,0,0,0,2,0,0,0,8,0,0
6894,279,279,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6895,20,20,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,132,132,127,127,0,0,2,3,0,12,0,0,0,0,1,0,0,0,9,0,0
6897,167,167,51,51,1,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
6898,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6899,48,48,44,44,0,0,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0
6900,37,37,33,33,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0
6901,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6903,25,25,13,13,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6904,571,571,378,378,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6905,26,26,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6906,39,39,10,10,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6907,245,245,35,35,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6908,105,105,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6909,154,154,41,41,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,99,99,28,28,2,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0
6911,121,121,113,113,0,0,3,4,0,21,0,0,0,0,2,0,0,0,8,0,0
6912,246,246,50,50,2,2,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0
6913,36,36,13,13,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6914,29,29,11,11,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
6915,49,49,20,20,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
6916,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6917,30,30,27,27,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
6918,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,100,100,29,29,2,2,2,16,0,8,0,0,0,0,0,0,0,0,0,0,0
6920,39,39,13,13,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6921,179,179,24,24,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6922,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6923,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6924,37,37,14,14,2,2,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0
6925,30,30,9,9,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6926,23,23,20,20,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
6927,84,84,28,28,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
6928,176,176,170,170,0,0,2,2,0,13,0,0,0,0,2,0,0,0,11,0,0
6929,14,14,11,11,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
6930,65,65,20,20,2,2,2,14,0,2,0,0,0,0,0,0,0,0,0,0,0
6931,130,130,24,24,2,2,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0
6932,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,105,105,18,18,2,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0
6934,49,49,43,43,0,0,4,2,0,10,0,0,0,0,2,0,0,0,0,0,0
6935,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6936,43,43,21,21,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6937,121,121,51,51,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6938,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6939,118,118,29,29,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6940,92,92,25,25,2,2,2,23,0,0,0,0,0,1,0,0,0,0,0,0,0
6941,29,29,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6942,92,92,41,41,2,2,2,31,0,4,0,0,0,0,0,0,0,0,0,0,0
6943,21,21,8,8,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0
6944,153,153,54,54,2,2,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0
6945,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,43,43,14,14,2,2,2,5,0,3,0,0,0,0,1,0,0,0,0,0,0
6947,319,319,100,100,2,2,2,1,0,0,2,2,1,0,1,0,0,0,1,0,0
6948,28,28,16,16,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6949,80,80,72,72,0,0,3,4,0,13,0,0,0,0,2,0,0,0,8,0,0
6950,27,27,6,6,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
6951,42,42,17,17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6952,54,54,50,50,0,0,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0
6953,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,97,97,28,28,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
6955,39,39,13,13,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6956,169,169,55,55,2,2,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0
6957,172,172,52,52,2,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0
6958,66,66,6,6,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
6959,69,69,10,10,2,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0
6960,82,82,24,24,9,9,9,4,0,0,0,0,0,0,6,4,0,0,0,0,0
6961,143,143,25,25,3,3,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0
6962,72,72,65,65,0,0,4,2,0,16,0,0,0,0,3,0,0,0,13,0,0
6963,84,84,25,25,2,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0
6964,35,35,23,23,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6965,66,66,23,23,3,3,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0
6966,144,144,23,23,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6967,56,56,14,14,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6968,34,34,9,9,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6969,137,137,38,38,2,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0
6970,23,23,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6971,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6972,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6973,38,38,10,10,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6974,290,290,67,67,4,4,3,13,0,7,0,0,0,0,0,0,0,0,0,0,0
6975,29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6976,24,24,7,7,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6977,38,38,9,9,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6978,60,60,24,24,2,2,2,19,0,2,0,0,0,0,0,0,0,0,0,0,0
6979,58,58,49,49,0,0,3,5,0,17,0,0,0,0,2,0,0,0,8,0,0
6980,24,24,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6981,137,137,43,43,2,2,2,33,0,0,1,0,0,0,0,0,0,0,0,0,0
6982,189,189,63,63,2,2,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0
6983,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6984,115,115,34,34,2,2,2,19,0,10,0,0,0,0,0,0,0,0,0,0,0
6985,132,132,34,34,2,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6986,23,23,6,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6987,93,93,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6988,41,41,12,12,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6989,46,46,11,11,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
6990,24,24,5,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6991,24,24,9,9,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
6992,77,77,17,17,2,2,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0
6993,246,246,76,76,2,2,2,73,0,0,0,0,0,0,0,0,0,0,0,0,0
6994,67,67,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6995,30,30,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
6996,307,307,297,297,0,0,3,6,0,47,0,0,0,0,2,0,0,0,8,0,0
6997,97,97,89,89,0,0,1,6,0,13,0,0,0,0,1,0,0,0,0,0,0
6998,48,48,18,18,2,2,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0
6999,46,46,15,15,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
7000,39,39,10,10,2,2,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0
7001,1041,1041,92,92,8,8,5,66,0,9,0,0,0,0,0,0,0,0,0,0,0
7002,39,39,12,12,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,33,33,8,8,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0
7004,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,37,37,11,11,2,2,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0
7006,55,55,49,49,0,0,3,2,0,12,0,0,0,0,2,0,0,0,9,0,0
7007,97,97,20,20,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7008,36,36,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7009,274,274,27,27,2,2,2,3,0,0,1,2,0,0,1,0,0,0,0,0,0
7010,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7011,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7012,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7013,100,100,29,29,2,2,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0
7014,39,39,11,11,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,82,82,54,54,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0
7016,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,130,130,86,86,2,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0
7018,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7019,45,45,12,12,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,15,15,12,12,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
7021,37,37,13,13,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,200,200,24,24,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7023,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7024,25,25,6,6,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,37,37,10,10,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,64,64,28,28,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,61,61,19,19,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,62,62,7,7,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7031,79,79,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7032,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7033,46,46,34,34,0,0,3,2,0,6,0,0,0,0,2,0,0,0,0,0,0
7034,65,65,58,58,0,0,4,3,0,18,0,0,0,0,2,0,0,0,0,0,0
7035,400,400,32,32,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,68,68,18,18,3,3,3,2,0,0,2,3,12,0,2,0,0,0,0,0,0
7037,18,18,6,6,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7038,49,49,7,7,2,2,2,1,0,0,1,1,1,0,2,0,0,0,0,0,0
7039,7,7,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7041,52,52,20,20,2,2,2,15,0,2,0,0,0,0,0,0,0,0,0,0,0
7042,725,725,52,52,2,2,2,29,2,0,0,0,0,1,0,0,0,0,0,0,0
7043,30,30,9,9,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7044,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7045,193,193,86,86,4,4,2,2,0,4,2,3,1,0,2,0,0,0,0,0,0
7046,66,66,20,20,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,33,33,30,30,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
7048,27,27,7,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,84,84,10,10,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
7050,176,176,30,30,2,2,2,19,0,5,0,0,0,0,0,0,0,0,0,0,0
7051,41,41,13,13,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7052,45,45,14,14,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,33,33,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,313,313,53,53,2,2,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0
7056,450,450,37,37,8,8,8,26,0,0,0,0,0,8,0,0,0,77,0,0,0
7057,52,52,45,45,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0
7058,59,59,53,53,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0
7059,63,63,57,57,0,0,3,2,0,12,0,0,0,0,2,0,0,0,10,0,0
7060,33,33,12,12,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
7061,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,83,83,34,34,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,536,536,34,34,2,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,147,147,22,22,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,51,51,14,14,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
7066,137,137,10,10,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
7067,81,81,20,20,2,2,2,9,0,0,0,0,0,0,0,9,0,0,0,0,0
7068,30,30,9,9,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7069,76,76,22,22,2,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7071,94,94,84,84,0,0,5,2,0,23,0,0,0,0,3,0,0,0,0,0,0
7072,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7073,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,25,25,6,6,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
7075,246,246,68,68,4,4,3,4,0,7,0,0,0,0,2,0,0,0,0,0,0
7076,25,25,9,9,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0
7077,99,99,31,31,2,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0
7078,73,73,66,66,0,0,3,3,0,31,0,0,0,0,2,0,0,0,8,0,0
7079,28,28,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
7080,173,173,163,163,0,0,5,6,0,38,0,0,0,0,2,0,0,0,0,0,0
7081,72,72,28,28,2,2,2,21,0,2,0,0,0,0,0,0,0,0,0,0,0
7082,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,50,50,19,19,2,2,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0
7084,29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7085,30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7086,225,225,35,35,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,27,27,7,7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,110,110,37,37,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7089,56,56,48,48,0,0,3,4,0,14,0,0,0,0,2,0,0,0,8,0,0
7090,36,36,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
7091,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7092,65,65,26,26,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
7093,55,55,48,48,0,0,3,3,0,14,0,0,0,0,2,0,0,0,10,0,0
7094,45,45,14,14,2,2,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0
7095,37,37,9,9,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7096,342,342,131,131,1,1,1,4,0,0,1,1,1,0,1,0,0,0,0,0,0
7097,66,66,45,45,0,0,4,3,0,8,0,0,0,0,2,0,0,0,0,0,0
7098,53,53,14,14,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7099,453,453,24,24,1,1,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0
7100,24,24,21,21,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
7101,253,253,71,71,4,4,2,3,0,8,0,0,0,0,2,0,0,0,0,0,0
7102,28,28,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7103,220,220,32,32,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
7104,17,17,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7105,66,66,30,30,2,2,2,8,0,7,0,0,0,0,0,0,0,0,0,0,0
7106,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,34,34,8,8,2,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0
7108,36,36,33,33,0,0,2,1,0,15,0,0,0,0,1,0,0,0,0,0,0
7109,26,26,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7110,23,23,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7111,74,74,65,65,0,0,4,5,0,19,0,0,0,0,2,0,0,0,0,0,0
7112,368,368,22,22,3,3,3,8,0,0,0,0,0,0,2,0,0,0,0,0,0
7113,205,205,24,24,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0
7114,120,120,82,82,2,2,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0
7115,47,47,13,13,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7116,27,27,8,8,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7117,42,42,9,9,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
7118,201,201,189,189,0,0,5,6,0,32,0,0,0,0,2,0,0,0,0,0,0
7119,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7120,43,43,20,20,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7121,70,70,24,24,2,2,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0
7122,82,82,76,76,0,0,3,2,0,18,0,0,0,0,2,0,0,0,9,0,0
